ID,DATA_CLS,TRDAR_CLSF,TRDAR_CD,CRTR_YR,CRTR_YR_QTR,TRDAR_NM,ADSTRD_NM,ADSTRD_CD,CRMPRVEN_IDEX,LND_UTILIIZA_IDEX,TRDAR_IDEX,PUL_IDEX,RSRNCE_TRDAR_IDEX
21106920,상권,골목상권,2110692.0,2024,1,큰굴다리,개봉제1동,11530740,우수,주의,미흡,주의,주의
21106930,상권,골목상권,2110693.0,2024,1,오류동역 4번,오류제1동,11530770,보통,양호,우수,양호,양호
21106940,상권,골목상권,2110694.0,2024,1,세곡초등학교,고척제2동,11530730,주의,미흡,양호,미흡,미흡
21106950,상권,골목상권,2110695.0,2024,1,개봉1동주민센터,고척제2동,11530730,우수,양호,우수,양호,양호
21106960,상권,골목상권,2110696.0,2024,1,오류동역 1번,개봉제2동,11530750,주의,미흡,우수,미흡,미흡
21106970,상권,골목상권,2110697.0,2024,1,개봉3동주민센터,개봉제3동,11530760,양호,양호,우수,미흡,미흡
21106980,상권,골목상권,2110698.0,2024,1,개웅초등학교(개웅중학교),개봉제3동,11530760,미흡,미흡,우수,보통,미흡
21106990,상권,골목상권,2110699.0,2024,1,덕의초등학교,고척제2동,11530730,우수,주의,우수,주의,주의
21107000,상권,골목상권,2110700.0,2024,1,고척초등학교,고척제1동,11530720,우수,미흡,우수,미흡,미흡
21107010,상권,골목상권,2110701.0,2024,1,고척동성당,고척제2동,11530730,보통,미흡,우수,양호,보통
21107020,상권,골목상권,2110702.0,2024,1,개봉초등학교,개봉제3동,11530760,우수,미흡,우수,보통,미흡
21107030,상권,골목상권,2110703.0,2024,1,개봉역,개봉제1동,11530740,우수,양호,우수,양호,양호
21107040,상권,골목상권,2110704.0,2024,1,고척중학교,고척제1동,11530720,우수,양호,우수,미흡,미흡
21107050,상권,골목상권,2110705.0,2024,1,고산초등학교,고척제1동,11530720,우수,미흡,우수,미흡,미흡
21107060,상권,골목상권,2110706.0,2024,1,그라운드 고척,고척제1동,11530720,우수,미흡,우수,보통,미흡
21107070,상권,골목상권,2110707.0,2024,1,구로창업지원센터,신도림동,11530510,양호,보통,우수,미흡,보통
21107080,상권,골목상권,2110708.0,2024,1,화원어린이공원,구로제2동,11530530,미흡,미흡,우수,양호,양호
21107090,상권,골목상권,2110709.0,2024,1,구로119안전센터,구로제2동,11530530,우수,미흡,우수,양호,보통
21107100,상권,골목상권,2110710.0,2024,1,남구로역 3번,구로제2동,11530530,우수,양호,우수,미흡,양호
21107110,상권,골목상권,2110711.0,2024,1,구로초등학교,구로제2동,11530530,우수,양호,우수,미흡,양호
21107120,상권,골목상권,2110712.0,2024,1,남구로역 5번,구로제4동,11530550,우수,미흡,우수,주의,주의
21107130,상권,골목상권,2110713.0,2024,1,구로보건소,구로제5동,11530560,우수,양호,우수,보통,양호
21107140,상권,골목상권,2110714.0,2024,1,구로4동주민센터,구로제4동,11530550,양호,미흡,우수,미흡,미흡
21107150,상권,골목상권,2110715.0,2024,1,구로구민회관,구로제5동,11530560,양호,보통,우수,양호,양호
21107160,상권,골목상권,2110716.0,2024,1,구로나눔길,구로제2동,11530530,우수,미흡,우수,양호,양호
21107170,상권,골목상권,2110717.0,2024,1,남구로역 2번,가리봉동,11530595,우수,미흡,우수,미흡,미흡
21107180,상권,골목상권,2110718.0,2024,1,한국SGI본부,구로제5동,11530560,우수,보통,우수,양호,양호
21107190,상권,골목상권,2110719.0,2024,1,영서중학교,구로제3동,11530540,우수,미흡,우수,주의,미흡
21107200,상권,골목상권,2110720.0,2024,1,대림역 2번,구로제4동,11530550,양호,보통,우수,보통,양호
21107210,상권,골목상권,2110721.0,2024,1,가리봉파출소,가리봉동,11530595,우수,보통,우수,양호,양호
21107220,상권,골목상권,2110722.0,2024,1,G타워,구로제3동,11530540,우수,미흡,우수,양호,보통
21107230,상권,골목상권,2110723.0,2024,1,가산디지털단지역 1번 출입구,가산동,11545510,양호,주의,우수,미흡,미흡
21107240,상권,골목상권,2110724.0,2024,1,금천구립가산도서관,가산동,11545510,우수,미흡,우수,미흡,미흡
21107250,상권,골목상권,2110725.0,2024,1,가산동주민센터,가산동,11545510,우수,미흡,우수,미흡,미흡
21107260,상권,골목상권,2110726.0,2024,1,금천철쭉어린이공원(금하마을),독산제1동,11545610,우수,주의,우수,주의,주의
21107270,상권,골목상권,2110727.0,2024,1,독산역 1번 출입구,독산제1동,11545610,우수,양호,우수,보통,보통
21107280,상권,골목상권,2110728.0,2024,1,두산초등학교,독산제1동,11545610,우수,주의,미흡,미흡,주의
21107290,상권,골목상권,2110729.0,2024,1,가산동우체국,가산동,11545510,우수,주의,우수,미흡,주의
21107300,상권,골목상권,2110730.0,2024,1,서울축산농협 독산역지점(독산파출소),독산제1동,11545610,우수,주의,우수,미흡,미흡
21107310,상권,골목상권,2110731.0,2024,1,금천구청역 1번 출입구,시흥제1동,11545670,양호,미흡,우수,주의,미흡
21107320,상권,골목상권,2110732.0,2024,1,가산초등학교(세일중학교),독산제1동,11545610,우수,미흡,우수,미흡,미흡
21107330,상권,골목상권,2110733.0,2024,1,금천어울림복지센터,시흥제1동,11545670,우수,미흡,우수,보통,미흡
21107340,상권,골목상권,2110734.0,2024,1,금천파출소,시흥제1동,11545670,우수,보통,우수,보통,보통
21107350,상권,골목상권,2110735.0,2024,1,말미고개,독산제2동,11545620,우수,보통,양호,양호,보통
21107360,상권,골목상권,2110736.0,2024,1,독산119안전센터,독산제4동,11545640,우수,주의,우수,주의,주의
21107370,상권,골목상권,2110737.0,2024,1,금천세무서,독산제3동,11545630,우수,미흡,우수,미흡,미흡
21107380,상권,골목상권,2110738.0,2024,1,문성초등학교,독산제3동,11545630,우수,보통,우수,양호,보통
21107390,상권,골목상권,2110739.0,2024,1,시흥3동 우편취급국,시흥제3동,11545690,우수,미흡,우수,주의,미흡
21107400,상권,골목상권,2110740.0,2024,1,금천해태공원,시흥제1동,11545670,우수,양호,우수,보통,양호
21107410,상권,골목상권,2110741.0,2024,1,독산2동주민센터,독산제2동,11545620,양호,보통,우수,보통,보통
21107420,상권,골목상권,2110742.0,2024,1,KT금천빌딩(금천구시설관리공단),시흥제1동,11545670,양호,미흡,우수,미흡,미흡
21107430,상권,골목상권,2110743.0,2024,1,시흥초등학교(시흥1동우체국),시흥제1동,11545670,양호,주의,우수,미흡,미흡
21107440,상권,골목상권,2110744.0,2024,1,독산동성당,독산제4동,11545640,보통,양호,우수,보통,양호
21107450,상권,골목상권,2110745.0,2024,1,독산동정훈단지,독산제2동,11545620,우수,미흡,우수,미흡,미흡
21107460,상권,골목상권,2110746.0,2024,1,금천금빛공원(은행나무사거리서측),시흥제1동,11545670,우수,미흡,우수,양호,양호
21107470,상권,골목상권,2110747.0,2024,1,석수역 1번 출입구,시흥제3동,11545690,보통,우수,우수,양호,우수
21107480,상권,골목상권,2110748.0,2024,1,백산초등학교,시흥제5동,11545710,우수,양호,우수,양호,양호
21107490,상권,골목상권,2110749.0,2024,1,금산초등학교(금천고등학교),시흥제3동,11545690,양호,미흡,양호,미흡,미흡
21107500,상권,골목상권,2110750.0,2024,1,시흥4동주민센터(서울신흥초등학교),시흥제4동,11545700,우수,미흡,우수,미흡,미흡
21107510,상권,골목상권,2110751.0,2024,1,난곡중학교,독산제3동,11545630,우수,우수,우수,양호,우수
21107520,상권,골목상권,2110752.0,2024,1,한울중학교,시흥제4동,11545700,우수,보통,우수,양호,양호
21107530,상권,골목상권,2110753.0,2024,1,시흥동 은행나무사거리,시흥제5동,11545710,양호,미흡,우수,미흡,미흡
21107540,상권,골목상권,2110754.0,2024,1,삼성산자연공원(서울금천초등학교),시흥제5동,11545710,보통,미흡,우수,미흡,미흡
21107550,상권,골목상권,2110755.0,2024,1,동일여자고등학교,시흥제2동,11545680,양호,양호,우수,양호,양호
21107560,상권,골목상권,2110756.0,2024,1,문래중학교,양평제1동,11560610,우수,주의,우수,미흡,미흡
21107570,상권,골목상권,2110757.0,2024,1,양평역 2번,양평제1동,11560610,우수,미흡,보통,주의,주의
21107580,상권,골목상권,2110758.0,2024,1,문래소공원,문래동,11560605,우수,양호,우수,미흡,보통
21107590,상권,골목상권,2110759.0,2024,1,문래예술촌(문래창작촌),문래동,11560605,우수,미흡,우수,미흡,미흡
21107600,상권,골목상권,2110760.0,2024,1,선유도역 6번,양평제2동,11560620,우수,미흡,우수,보통,미흡
21107610,상권,골목상권,2110761.0,2024,1,문래동남성맨션,문래동,11560605,양호,주의,우수,주의,주의
21107620,상권,골목상권,2110762.0,2024,1,선유도역 1번,양평제2동,11560620,우수,양호,우수,보통,양호
21107630,상권,골목상권,2110763.0,2024,1,영등포구청역 2번,당산제1동,11560550,우수,보통,우수,양호,양호
21107640,상권,골목상권,2110764.0,2024,1,문래역 3번,당산제1동,11560550,양호,미흡,우수,보통,보통
21107650,상권,골목상권,2110765.0,2024,1,문래동사거리,문래동,11560605,우수,양호,우수,양호,양호
21107660,상권,골목상권,2110766.0,2024,1,대림역 5번,대림제3동,11560720,우수,양호,우수,미흡,보통
21107670,상권,골목상권,2110767.0,2024,1,도림동주민센터,도림동,11560585,보통,주의,우수,미흡,미흡
21107680,상권,골목상권,2110768.0,2024,1,도림2동유수지내체육시설,도림동,11560585,우수,주의,우수,보통,미흡
21107690,상권,골목상권,2110769.0,2024,1,대림차이나타운(대림역 12번),대림제2동,11560710,양호,양호,우수,양호,양호
21107700,상권,골목상권,2110770.0,2024,1,영등포구청역 6번,당산제1동,11560550,우수,양호,우수,보통,양호
21107710,상권,골목상권,2110771.0,2024,1,대림역 11번,대림제2동,11560710,우수,양호,우수,미흡,양호
21107720,상권,골목상권,2110772.0,2024,1,신우어린이공원,대림제3동,11560720,양호,보통,우수,보통,양호
21107730,상권,골목상권,2110773.0,2024,1,당산역 13번,양평제2동,11560620,미흡,미흡,우수,미흡,미흡
21107740,상권,골목상권,2110774.0,2024,1,당산반도유보라팰리스아파트,당산제2동,11560560,양호,미흡,우수,미흡,미흡
21107750,상권,골목상권,2110775.0,2024,1,대동초등학교,대림제2동,11560710,보통,보통,우수,보통,양호
21107760,상권,골목상권,2110776.0,2024,1,도신초등학교,대림제3동,11560720,양호,미흡,우수,미흡,미흡
21107770,상권,골목상권,2110777.0,2024,1,구로세무서,문래동,11560605,우수,미흡,우수,주의,주의
21107780,상권,골목상권,2110778.0,2024,1,구로디지털단지역 4번,대림제2동,11560710,우수,양호,우수,보통,양호
21107790,상권,골목상권,2110779.0,2024,1,대림갑을명가아파트,대림제1동,11560700,우수,양호,우수,미흡,미흡
21107800,상권,골목상권,2110780.0,2024,1,신길대성유니드아파트,신길제5동,11560670,보통,보통,우수,미흡,미흡
21107810,상권,골목상권,2110781.0,2024,1,대림한신아파트,대림제1동,11560700,우수,미흡,우수,미흡,미흡
21107820,상권,골목상권,2110782.0,2024,1,영등포시장역 4번,영등포동,11560535,우수,양호,우수,양호,양호
21107830,상권,골목상권,2110783.0,2024,1,영등포시장역 1번,영등포동,11560535,우수,양호,우수,미흡,미흡
21107840,상권,골목상권,2110784.0,2024,1,신대림초등학교,대림제1동,11560700,우수,미흡,우수,미흡,미흡
21107850,상권,골목상권,2110785.0,2024,1,영등포푸르지오아파트,도림동,11560585,양호,보통,우수,미흡,미흡
21107860,상권,골목상권,2110786.0,2024,1,당산역 8번,당산제2동,11560560,우수,미흡,우수,우수,양호
21107870,상권,골목상권,2110787.0,2024,1,신길3동주민센터,신길제3동,11560650,우수,보통,우수,보통,보통
21107880,상권,골목상권,2110788.0,2024,1,영등포시장역 3번,영등포동,11560535,우수,주의,우수,미흡,주의
21107890,상권,골목상권,2110789.0,2024,1,대림성모병원,대림제1동,11560700,우수,미흡,우수,양호,미흡
21107900,상권,골목상권,2110790.0,2024,1,대림1동주민센터,신길제5동,11560670,우수,주의,우수,양호,보통
21107910,상권,골목상권,2110791.0,2024,1,신풍역 3번,신길제5동,11560670,우수,양호,우수,양호,양호
21107920,상권,골목상권,2110792.0,2024,1,영등포역 2번,도림동,11560585,우수,미흡,우수,양호,보통
21107930,상권,골목상권,2110793.0,2024,1,대림썬프라자,대림제1동,11560700,주의,보통,우수,양호,양호
21107940,상권,골목상권,2110794.0,2024,1,영동초등학교,당산제2동,11560560,양호,주의,우수,보통,미흡
21107950,상권,골목상권,2110795.0,2024,1,도림초등학교,신길제3동,11560650,우수,양호,우수,양호,양호
21107960,상권,골목상권,2110796.0,2024,1,한림대학교한강성심병원,영등포동,11560535,양호,주의,미흡,보통,주의
21107970,상권,골목상권,2110797.0,2024,1,KT대방빌딩,신길제6동,11560680,우수,미흡,우수,미흡,미흡
21107980,상권,골목상권,2110798.0,2024,1,신풍역 2번,신길제6동,11560680,우수,미흡,우수,보통,보통
21107990,상권,골목상권,2110799.0,2024,1,영등포본동주민센터,영등포본동,11560515,우수,양호,우수,보통,양호
21108000,상권,골목상권,2110800.0,2024,1,영등포동성당,영등포동,11560535,양호,미흡,우수,보통,보통
21108010,상권,골목상권,2110801.0,2024,1,신풍역 6번(신길6동공영주차장),신길제6동,11560680,양호,우수,우수,미흡,양호
21108020,상권,골목상권,2110802.0,2024,1,신길동홍어거리,신길제4동,11560660,우수,양호,우수,보통,양호
21108030,상권,골목상권,2110803.0,2024,1,신길2동우편취급국,영등포본동,11560515,우수,미흡,양호,미흡,주의
21108040,상권,골목상권,2110804.0,2024,1,신풍역 1번,신길제6동,11560680,우수,미흡,우수,미흡,미흡
21108050,상권,골목상권,2110805.0,2024,1,신길새마을금고신길4동지점,신길제4동,11560660,우수,양호,우수,미흡,미흡
21108060,상권,골목상권,2110806.0,2024,1,서울시립영등포장애인복지관,영등포동,11560535,우수,양호,우수,양호,양호
21108070,상권,골목상권,2110807.0,2024,1,신길역 3번,영등포동,11560535,우수,양호,우수,보통,보통
21108080,상권,골목상권,2110808.0,2024,1,신길역 1번,영등포본동,11560515,우수,미흡,우수,미흡,미흡
21108090,상권,골목상권,2110809.0,2024,1,장훈고등학교,영등포본동,11560515,우수,양호,우수,미흡,미흡
21108100,상권,골목상권,2110810.0,2024,1,영신초등학교,신길제1동,11560630,우수,주의,우수,미흡,미흡
21108110,상권,골목상권,2110811.0,2024,1,보라매역 4번,신길제6동,11560680,우수,미흡,우수,미흡,미흡
21108120,상권,골목상권,2110812.0,2024,1,신길6동주민센터,신길제6동,11560680,우수,미흡,양호,미흡,미흡
21108130,상권,골목상권,2110813.0,2024,1,보라매역 6번,신길제7동,11560690,우수,보통,우수,보통,보통
